shard_id	row_index	ck_id	county	ck_duchy	kingdom_867	kingdom_1066	kingdom_1178	empire_867	empire_1066	empire_1178	match_status	screen_status	top_qid	top_label	top_description	historical_title_id	historical_rank	historical_exists	accepted_parentage_count	scale_status	agent_task	notes
county-scale-006	259	c_dorohoi	Dorohoi	Bukovina	Moldavia	Moldavia	Moldavia	Carpathia	Carpathia	Carpathia	exact_label	defer	Q756587	Dorohoi	city in Botoșani County, Romania				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-006	260	c_dorohychyn	Dorohychyn	Volhynia	Galicia-Volhynia	Galicia-Volhynia	Galicia-Volhynia	West-Slavia	West-Slavia	West-Slavia	no_result								0	source_resolution_needed	Resolve CK3 seed to independent historical source candidate.	Wikidata search lead only; reviewer must confirm historical identity and dates before source promotion.
county-scale-006	261	c_dorset	Dorset	Wessex	England	England	England	Britannia	Britannia	Britannia	exact_label	defer	Q67479793	Dorset	historic county of England, United Kingdom				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-006	262	c_dortmund	Dortmund	Lower Lotharingia	Lotharingia	Lotharingia	Lotharingia	Germania	Holy Roman Empire	Holy Roman Empire	exact_label	defer	Q1295	Dortmund	city in North Rhine-Westphalia, Germany				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-006	263	c_doudleby	Doudleby	Bohemia	Bohemia	Bohemia	Bohemia	West-Slavia	Holy Roman Empire	Holy Roman Empire	exact_label	defer	Q56414150	Doudleby					0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-006	264	c_dresden	Dresden	Meissen	Sorbia	East Francia	East Francia	West-Slavia	Holy Roman Empire	Holy Roman Empire	exact_label	defer	Q1731	Dresden	capital city of the Free State of Saxony in Germany				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-006	265	c_dublin	Dublin	Meath	Ireland	Ireland	Ireland	Britannia	Britannia	Britannia	exact_label	defer	Q1761	Dublin	capital and largest city of Ireland				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-006	266	c_dubrovytsia	Dubrovytsia	Turov	Ruthenia	Ruthenia	Ruthenia	Russia	Russia	Russia	exact_label	defer	Q205765	Dubrovytsia	city in Ukraine				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-006	267	c_duklja	Duklja	Duklja	Serbia	Serbia	Serbia	Byzantine Empire	Byzantine Empire	Byzantine Empire	exact_label	bounded_candidate	Q1252942	Duklja	Medieval principality in Eastern/Southern Europe	title-q1252942	Duchy	854..1252	1	accepted_parentage	Use as metrics seed; do not re-import.	Has structured inception and dissolution claims; verify rank/entity semantics before fact promotion.
county-scale-006	268	c_dunbar	Dunbar	Lothian	Scotland	Scotland	Scotland	Britannia	Britannia	Britannia	exact_label	defer	Q21452734	Dunbar	family name				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-006	269	c_durham	Durham	Northumbria	England	England	England	Britannia	Britannia	Britannia	exact_label	defer	Q49229	Durham	county seat of Durham County, North Carolina, United States				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-006	270	c_durne	Dürn	West Franconia	East Francia	East Francia	East Francia	Germania	Holy Roman Empire	Holy Roman Empire	fuzzy_label	defer	Q37469587	Durn	family name				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-006	271	c_dvin	Dvin	Greater Armenia	Armenia	Armenia	Armenia	Byzantine Empire	Byzantine Empire	Byzantine Empire	fuzzy_label	defer	Q80021	Daugavpils	state city in south-eastern Latvia				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-006	272	c_pembrokeshire	Dyfed	Deheubarth	Wales	Wales	Wales	Britannia	Britannia	Britannia	exact_label	defer	Q21469886	Dyfed	male given name				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-006	273	c_dyrrachion	Dyrrachion	Dyrrachion	Epirus	Epirus	Epirus	Byzantine Empire	Byzantine Empire	Byzantine Empire	fuzzy_label	defer	Q83285	Durrës	city in Albania				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-006	274	c_east_kiilt	East Kiilt	Guoládat	Sápmi	Sápmi	Sápmi	Scandinavia	Scandinavia	Scandinavia	no_result								0	source_resolution_needed	Resolve CK3 seed to independent historical source candidate.	Wikidata search lead only; reviewer must confirm historical identity and dates before source promotion.
county-scale-006	275	c_east_riding	East Riding	York	England	England	England	Britannia	Britannia	Britannia	fuzzy_label	defer	Q2194352	East Riding of Yorkshire	one of the historic subdivisions of Yorkshire				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-006	276	c_eichstadt	Eichstätt	Nordgau	Bavaria	Bavaria	Bavaria	Germania	Holy Roman Empire	Holy Roman Empire	exact_label	defer	Q252772	Eichstätt	town in Bavaria, Germany				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-006	277	c_raniriki	Elfinn	Víkin	Norway	Norway	Norway	Scandinavia	Scandinavia	Scandinavia	no_result								0	source_resolution_needed	Resolve CK3 seed to independent historical source candidate.	Wikidata search lead only; reviewer must confirm historical identity and dates before source promotion.
county-scale-006	278	c_elvas	Elvas	Beja	Badajoz	Badajoz	Portugal	Hispania	Hispania	Hispania	exact_label	defer	Q243849	Elvas	municipality in Portugal				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-006	279	c_ennis	Ennis	Munster	Ireland	Ireland	Ireland	Britannia	Britannia	Britannia	exact_label	defer	Q209128	Ennis	town in County Clare, Ireland				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-006	280	c_epeiros	Epeiros	Epirus	Epirus	Epirus	Epirus	Byzantine Empire	Byzantine Empire	Byzantine Empire	fuzzy_label	defer	Q113639992	Epeiros 1 (Pauly-Wissowa)	encyclopedic article in Paulys Realencyclopädie der classischen Altertumswissenschaft (RE)				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-006	281	c_erbach	Erbach	West Franconia	East Francia	East Francia	East Francia	Germania	Holy Roman Empire	Holy Roman Empire	exact_label	defer	Q37475286	Erbach	family name				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-006	282	c_caernarfonshire	Eryri	Gwynedd	Wales	Wales	Wales	Britannia	Britannia	Britannia	fuzzy_label	defer	Q867913	Snowdonia	mountainous area in Wales				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-006	283	c_eschenlohe	Eschenlohe	Bavaria	Bavaria	Bavaria	Bavaria	Germania	Holy Roman Empire	Holy Roman Empire	exact_label	defer	Q176219	Eschenlohe	municipality of Germany				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-006	284	c_essex	Essex	Essex	England	England	England	Britannia	Britannia	Britannia	exact_label	defer	Q67442940	Essex	historic county of England				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-006	285	c_esztergom	Esztergom	Visegrad	Hungary	Hungary	Hungary	Carpathia	Carpathia	Carpathia	exact_label	defer	Q171353	Esztergom	city in Hungary				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-006	286	c_eu	Eu	Normandy	France	France	France	Francia	Francia	Francia	fuzzy_label	defer	Q8752	Basque	language of the Basque people				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-006	287	c_euboea	Euboea	Athens	Hellas	Hellas	Hellas	Byzantine Empire	Byzantine Empire	Byzantine Empire	exact_label	defer	Q173096	Euboea	Greek island				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-006	288	c_euchaita	Euchaita	Armeniac	Pontus	Pontus	Pontus	Byzantine Empire	Byzantine Empire	Byzantine Empire	exact_label	defer	Q383825	Euchaita	ancient town in modern Turkey				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-006	289	c_beja	Évora	Beja	Badajoz	Badajoz	Portugal	Hispania	Hispania	Hispania	exact_label	defer	Q179948	Évora	municipality in Portugal				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-006	290	c_evreux	Évreux	Normandy	France	France	France	Francia	Francia	Francia	exact_label	defer	Q171800	Évreux	commune in Eure, France				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-006	291	c_eystridalir	Eystridalir	Upplönd	Norway	Norway	Norway	Scandinavia	Scandinavia	Scandinavia	no_result								0	source_resolution_needed	Resolve CK3 seed to independent historical source candidate.	Wikidata search lead only; reviewer must confirm historical identity and dates before source promotion.
county-scale-006	292	c_faereyar	Færeyjar	Northern Isles	Norway	Norway	Norway	Scandinavia	Scandinavia	Scandinavia	fuzzy_label	defer	Q4628	Faroe Islands	North Atlantic archipelago organized as an autonomous constituent country of the Kingdom of Denmark				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-006	293	c_falkenstein	Falkenstein	Bavaria	Bavaria	Bavaria	Bavaria	Germania	Holy Roman Empire	Holy Roman Empire	exact_label	defer	Q521215	Falkenstein	municipality of Bavaria, Germany				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-006	294	c_famagusta	Famagusta	Cyprus	Cyprus	Cyprus	Cyprus	Byzantine Empire	Byzantine Empire	Byzantine Empire	exact_label	defer	Q193190	Famagusta	city in northern Cyprus				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-006	295	c_faro	Faro	Algarve	Badajoz	Badajoz	Badajoz	Hispania	Hispania	Hispania	exact_label	defer	Q159457	Faro	municipality in Portugal				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-006	296	c_feher	Fehér	Transylvania	Hungary	Hungary	Hungary	Carpathia	Carpathia	Carpathia	exact_label	defer	Q290348	Fehér	family name				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-006	297	c_sir_faesyfed	Ferlix	Powys	Wales	Wales	Wales	Britannia	Britannia	Britannia	no_result								0	source_resolution_needed	Resolve CK3 seed to independent historical source candidate.	Wikidata search lead only; reviewer must confirm historical identity and dates before source promotion.
county-scale-006	298	c_fermo	Fermo	Ancona	Romagna	Romagna	Romagna	Italia	Italia	Italia	exact_label	defer	Q13139	Fermo	Italian comune				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-006	299	c_ferrara	Ferrara	Romagna	Romagna	Romagna	Romagna	Italia	Italia	Italia	exact_label	defer	Q13362	Ferrara	comune in Emilia-Romagna, Italy				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-006	300	c_fife	Fife	Albany	Scotland	Scotland	Scotland	Britannia	Britannia	Britannia	exact_label	defer	Q201149	Fife	council area of Scotland, UK				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-007	301	c_finland	Finland	Finland	Finland	Finland	Finland	Scandinavia	Scandinavia	Scandinavia	exact_label	defer	Q33	Finland	country in Northern Europe				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-007	302	c_finnveden	Finnveden	Småland	Sweden	Sweden	Sweden	Scandinavia	Scandinavia	Scandinavia	exact_label	defer	Q1796200	Finnveden	historic region of Småland, Sweden				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-007	303	c_firdafylki	Firðafylki	Þrændalög	Norway	Norway	Norway	Scandinavia	Scandinavia	Scandinavia	no_result								0	source_resolution_needed	Resolve CK3 seed to independent historical source candidate.	Wikidata search lead only; reviewer must confirm historical identity and dates before source promotion.
county-scale-007	304	c_firenze	Firenze	Tuscany	Italy	Italy	Italy	Italia	Italia	Italia	fuzzy_label	defer	Q2044	Florence	Italian city and commune, located in Tuscany				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-007	305	c_fogaras	Fogaras	Transylvania	Hungary	Hungary	Hungary	Carpathia	Carpathia	Carpathia	fuzzy_label	defer	Q685869	Făgăraș	city in Brașov County, Romania				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-007	306	c_foggia	Foggia	Benevento	Sicily	Sicily	Sicily	Byzantine Empire	Byzantine Empire	Italia	exact_label	defer	Q13464	Foggia	Italian comune				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-007	307	c_foix	Foix	Languedoc	Aquitaine	France	France	Francia	Francia	Francia	exact_label	defer	Q184392	Foix	commune in Ariège, France				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-007	308	c_forcalquier	Forcalquier	Provence	Burgundy	Burgundy	Burgundy	Francia	Francia	Francia	exact_label	defer	Q104431	Forcalquier	commune in Alpes-de-Haute-Provence, France				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-007	309	c_forez	Forez	Viennois	Burgundy	Burgundy	Burgundy	Francia	Francia	Francia	exact_label	defer	Q1437284	Forez	former province of France				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-007	310	c_fraga	Fraga	Aragon	Valencia	Aragon	Aragon	Hispania	Hispania	Hispania	fuzzy_label	defer	Q13158	strawberry	hybrid species in the rose family				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-007	311	c_frankfurt	Frankfurt	West Franconia	East Francia	East Francia	East Francia	Germania	Holy Roman Empire	Holy Roman Empire	fuzzy_label	defer	Q4024	Frankfurt (Oder)	city in Brandenburg, Germany				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-007	312	c_freistadt	Freistadt	Austria	Bavaria	Bavaria	Bavaria	Germania	Holy Roman Empire	Holy Roman Empire	exact_label	defer	Q106078447	Freistadt	family name				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-007	313	c_frisia	Frisia	Frisia	Frisia	Frisia	Frisia	Germania	Holy Roman Empire	Holy Roman Empire	fuzzy_label	defer	Q770	Friesland	province of the Netherlands				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-007	314	c_friuli	Friuli	Friuli	Italy	Italy	Italy	Italia	Italia	Italia	fuzzy_label	defer	Q1250	Friuli Venezia Giulia	autonomous region of Italy				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-007	315	c_frontenhausen	Frontenhausen	Bavaria	Bavaria	Bavaria	Bavaria	Germania	Holy Roman Empire	Holy Roman Empire	exact_label	defer	Q528319	Frontenhausen	market municipality of Germany				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-007	316	c_fulda	Fulda	Hesse	East Francia	East Francia	East Francia	Germania	Holy Roman Empire	Holy Roman Empire	exact_label	defer	Q3963	Fulda	seat of Landkreis Fulda and city in Hesse, Germany				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-007	317	c_furstenberg	Furstenberg	Swabia	East Francia	East Francia	East Francia	Germania	Holy Roman Empire	Holy Roman Empire	exact_label	defer	Q37126387	Furstenberg	family name				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-007	318	c_fyn	Fyn	Sjælland	Denmark	Denmark	Denmark	Scandinavia	Scandinavia	Scandinavia	fuzzy_label	defer	Q26503	Funen	island in Denmark				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-007	319	c_gacka	Gacka	Croatia	Croatia	Croatia	Croatia	Byzantine Empire	Byzantine Empire	Byzantine Empire	exact_label	defer	Q42590512	Gacka	family name				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-007	320	c_galati	Galați	Moldavia	Moldavia	Moldavia	Moldavia	Carpathia	Carpathia	Carpathia	exact_label	defer	Q170996	Galați	county seat in Galați County, Romania				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-007	321	c_galatia	Galatia	Bucellaria	Nikaea	Nikaea	Nikaea	Byzantine Empire	Byzantine Empire	Byzantine Empire	exact_label	defer	Q26847	Galatia	area in the highlands of central Asia Minor				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-007	322	c_galatia_salutaris	Galatia Salutaris	Anatolia	Anatolia	Anatolia	Rum	Byzantine Empire	Byzantine Empire	Byzantine Empire	no_result								0	source_resolution_needed	Resolve CK3 seed to independent historical source candidate.	Wikidata search lead only; reviewer must confirm historical identity and dates before source promotion.
county-scale-007	323	c_allenstein	Galindia	Masuria	Lithuania	Lithuania	Lithuania	Baltic Empire	Baltic Empire	Baltic Empire	exact_label	defer	Q11220730	Galindia	historical region				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-007	324	c_galloway	Galloway	Strathclyde	Scotland	Scotland	Scotland	Britannia	Britannia	Britannia	exact_label	defer	Q12789571	Galloway	family name				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-007	325	c_gallura	Gallura	Sardinia	Sardinia	Sardinia	Sardinia	Italia	Italia	Italia	exact_label	defer	Q962651	Gallura	geographic region				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-007	326	c_gauldala	Gauldælafylki	Upplönd	Norway	Norway	Norway	Scandinavia	Scandinavia	Scandinavia	no_result								0	source_resolution_needed	Resolve CK3 seed to independent historical source candidate.	Wikidata search lead only; reviewer must confirm historical identity and dates before source promotion.
county-scale-007	327	c_danzig	Gdańsk	Pomerelia	Pomerania	Pomerania	Pomerania	Baltic Empire	Baltic Empire	Baltic Empire	exact_label	defer	Q1792	Gdańsk	city and capital of the Pomeranian Voivodeship on the Baltic coast of northern Poland				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-007	328	c_geisenhausen	Geisenhausen	Bavaria	Bavaria	Bavaria	Bavaria	Germania	Holy Roman Empire	Holy Roman Empire	exact_label	defer	Q52756274	Geisenhausen	quarter of Schweitenkirchen				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-007	329	c_gemer	Gemer	Nitra	Great Moravia	Hungary	Hungary	West-Slavia	Carpathia	Carpathia	exact_label	defer	Q1095701	Gemer	municipality of Slovakia				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-007	330	c_geneva	Geneva	Savoy	Burgundy	Burgundy	Burgundy	Francia	Francia	Francia	exact_label	defer	Q71	Geneva	capital of the canton of Geneva, Switzerland				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-007	331	c_genoa	Genoa	Genoa	Italy	Italy	Italy	Italia	Italia	Italia	exact_label	defer	Q1449	Genoa	Italian city				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-007	332	c_gastrikland	Gestrikalandia	Uppland	Sweden	Sweden	Sweden	Scandinavia	Scandinavia	Scandinavia	no_result								0	source_resolution_needed	Resolve CK3 seed to independent historical source candidate.	Wikidata search lead only; reviewer must confirm historical identity and dates before source promotion.
county-scale-007	333	c_gevaudan	Gévaudan	Toulouse	Aquitaine	France	France	Francia	Francia	Francia	exact_label	defer	Q105418134	Gévaudan	family name				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-007	334	c_girona	Girona	Barcelona	Aquitaine	Aragon	Aragon	Francia	Hispania	Hispania	exact_label	defer	Q7038	Girona	municipality and capital city of the Province of Girona, Catalonia, Spain				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-007	335	c_giurgiu	Giurgiu	Muntenia	Wallachia	Wallachia	Wallachia	Carpathia	Carpathia	Carpathia	exact_label	defer	Q202351	Giurgiu	city in Giurgiu County, Romania				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-007	336	c_gleichenstein	Gleichenstein	Thüringia	East Francia	East Francia	East Francia	Germania	Holy Roman Empire	Holy Roman Empire	fuzzy_label	defer	Q21204679	Gleichenstein, Hans Basilius Edler von (ADB)	entry in the Allgemeine Deutsche Biographie				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-007	337	c_gloucestershire	Gloucestershire	Hwicce	England	England	England	Britannia	Britannia	Britannia	exact_label	defer	Q67508687	Gloucestershire	historic county of England				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-007	338	c_gnezdovo	Gnezdovo	Smolensk	White Rus'	White Rus'	White Rus'	Russia	Russia	Russia	fuzzy_label	defer	Q13424755	Gnyozdovo	village in Smolensky District, Smolensk Oblast, Russia				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-007	339	c_gnieznienska	Gniezno	Polania	Poland	Poland	Poland	West-Slavia	West-Slavia	West-Slavia	exact_label	defer	Q51432	Gniezno	city in central-western Poland				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-007	340	c_gorz	Goriza	Friuli	Italy	Italy	Italy	Italia	Italia	Italia	fuzzy_label	defer	Q5775310	Gorizan	village in Iran				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-007	341	c_gorlitz	Görlitz	Meissen	Sorbia	East Francia	East Francia	West-Slavia	Holy Roman Empire	Holy Roman Empire	exact_label	defer	Q4077	Görlitz	town in Saxony, Germany				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-007	342	c_gottingen	Goslar	Thüringia	East Francia	East Francia	East Francia	Germania	Holy Roman Empire	Holy Roman Empire	exact_label	defer	Q3896	Goslar	historic town in Lower Saxony, Germany				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-007	343	c_gostyninska	Gostynin	Mazovia	Poland	Poland	Poland	West-Slavia	West-Slavia	West-Slavia	exact_label	defer	Q983735	Gostynin	city and urban gmina of Poland				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-007	344	c_gutland	Gotland	Visby	Sweden	Sweden	Sweden	Scandinavia	Scandinavia	Scandinavia	fuzzy_label	defer	Q374794	Region Gotland	municipality in Gotland County, Sweden				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-007	345	c_gowrie	Gowrie	Albany	Scotland	Scotland	Scotland	Britannia	Britannia	Britannia	exact_label	defer	Q1932397	Gowrie	human settlement in Webster County, Iowa, United States of America				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
